s,index,qs,originSysTime,qe,convTemp,gearboxTemp,nacelleTemp,genSpeed,genTorque,pitchAngle1,pitchAngle2,pitchAngle3,windDirection,windSpeed,power,yawPosition,winSpeed_PM,power_PM,genSpeed_PM,genTorgue_PM,e
[345,"7/29/2018 11:48:45",45.2,43.7,29.9,1276.09,7858.627,2,2.02,1.93,-8.400001,7.14,960.2,-0.16,7.14,0.89,0.771,0.441],
[346,"7/29/2018 11:48:46",45.2,43.7,29.9,1362.65,7809.383,2,2.02,1.93,-8.400001,7.06,969.3,-0.16,7.14,0.9,0.767,0.448],
[347,"7/29/2018 11:48:47",45.2,43.7,29.9,1285.42,8024.829,2,2.02,1.93,-8.2,7.11,978.8,-0.16,7.06,0.9,0.772,0.44],
[348,"7/29/2018 11:48:48",45.2,43.6,29.9,1285.42,7981.739,2,2.02,1.93,-7.9,7.26,987.6,-0.16,7.11,0.91,0.777,0.426],
[349,"7/29/2018 11:48:49",45.2,43.7,29.9,1334.2,8069.969,2,2.02,1.93,-7.3,7.34,995.8,-0.16,7.26,0.92,0.775,0.44],
[350,"7/29/2018 11:48:50",45.2,43.7,29.9,1336.74,8100.747,2,2.02,1.93,-7.2,7.37,1005.2,-0.16,7.34,0.92,0.774,0.461],
[351,"7/29/2018 11:48:51",45.2,43.7,29.9,1309.36,8026.88,2,2.02,1.93,-7.2,7.37,1013.7,-0.16,7.37,0.93,0.785,0.459],
[352,"7/29/2018 11:48:52",45.2,43.7,29.9,1329.16,8069.969,2,2.02,1.93,-7.1,7.54,1020.9,-0.16,7.37,0.95,0.791,0.456],
[353,"7/29/2018 11:48:53",45.2,43.7,29.9,1373.29,8012.517,2,2.02,1.93,-6.9,7.67,1027.5,-0.16,7.54,0.96,0.788,0.477],
[354,"7/29/2018 11:48:54",45.2,43.7,29.9,1334.2,8152.044,2,2.02,1.93,-6.6,7.6,1033,-0.16,7.67,0.97,0.793,0.497],
[355,"7/29/2018 11:48:55",45.2,43.7,29.9,1319.18,8117.162,2,2.02,1.93,-5.9,7.61,1037.6,-0.16,7.6,0.98,0.805,0.495],
[356,"7/29/2018 11:48:56",45.2,43.7,29.9,1326.65,8051.502,2,2.02,1.93,-5.4,7.62,1040.8,-0.16,7.61,1,0.813,0.489],
[357,"7/29/2018 11:48:57",45.2,43.7,29.9,1299.68,8004.31,2,2.02,1.93,-4.8,7.64,1043.3,-0.16,7.62,1.02,0.814,0.492],
[358,"7/29/2018 11:48:58",45.2,43.7,29.9,1292.51,8074.073,2,2.02,1.93,-4.2,7.72,1045.7,-0.16,7.64,1.03,0.811,0.507],
[359,"7/29/2018 11:48:59",45.2,43.7,29.9,1319.18,8047.399,2,2.02,1.93,-3.5,7.79,1047.1,-0.16,7.72,1.04,0.816,0.513],
[360,"7/29/2018 11:49:00",45.2,43.7,29.9,1319.18,7987.895,2,2.02,1.93,-3.5,7.79,1047.2,-0.16,7.79,1.06,0.827,0.512],
[361,"7/29/2018 11:49:01",45.2,43.7,29.9,1362.65,8028.932,2,2.02,1.93,-2,7.47,1047.5,-0.16,7.79,1.07,0.835,0.509],
[362,"7/29/2018 11:49:02",45.2,43.7,29.9,1354.77,8010.465,2,2.02,1.93,-2,7.47,1048.3,-0.16,7.47,1.09,0.834,0.499],
[363,"7/29/2018 11:49:03",45.2,43.7,29.9,1294.89,8043.295,2,2.02,1.93,-1.4,7.45,1048.8,-0.16,7.47,1.1,0.825,0.496],
[364,"7/29/2018 11:49:04",45.3,43.7,29.9,1321.66,8008.414,2,2.02,1.93,-1.4,7.45,1049.4,-0.16,7.45,1.11,0.825,0.491],
[365,"7/29/2018 11:49:05",45.3,43.7,29.9,1336.74,8022.776,2,2.02,1.93,-0.9,7.46,1049.6,-0.16,7.45,1.11,0.832,0.473],
[366,"7/29/2018 11:49:06",45.3,43.7,29.9,1324.15,8162.303,2,2.02,1.93,-0.2,7.47,1050.7,-0.16,7.46,1.12,0.827,0.477],
[367,"7/29/2018 11:49:07",45.3,43.7,29.9,1319.18,8024.829,2,2.02,1.93,1.3,7.41,1051.5,-0.16,7.47,1.12,0.822,0.49],
[368,"7/29/2018 11:49:08",45.3,43.7,29.9,1336.74,8082.28,2,2.02,1.93,1.8,7.32,1051.4,-0.16,7.41,1.12,0.829,0.475],
[369,"7/29/2018 11:49:09",45.3,43.7,29.9,1326.65,7950.961,2,2.02,1.93,1.8,7.32,1052.2,-0.16,7.32,1.12,0.826,0.467],
[370,"7/29/2018 11:49:10",45.3,43.7,29.9,1326.65,7983.791,2,2.02,1.93,1.9,7.23,1051.5,-0.16,7.32,1.12,0.817,0.474],
[371,"7/29/2018 11:49:11",45.3,43.7,29.9,1319.18,8020.725,2,2.02,1.93,2.3,7.37,1050.3,-0.16,7.23,1.12,0.82,0.461],
[372,"7/29/2018 11:49:12",45.3,43.7,29.9,1319.18,7870.939,2,2.02,1.93,2.9,7.3,1048,-0.16,7.37,1.12,0.822,0.453],
[373,"7/29/2018 11:49:13",45.3,43.7,29.9,1314.25,7844.265,2,2.02,1.94,3.4,7.14,1044.3,-0.16,7.3,1.12,0.814,0.467],
[374,"7/29/2018 11:49:14",45.3,43.7,29.9,1306.92,7836.057,2,2.02,1.94,3.4,7.14,1039.5,-0.16,7.14,1.11,0.812,0.46],
[375,"7/29/2018 11:49:15",45.3,43.7,29.9,1283.07,7790.916,2,2.02,1.97,3.7,7.1,1034.7,-0.16,7.14,1.11,0.815,0.439],
[376,"7/29/2018 11:49:16",45.3,43.7,29.9,1294.89,7770.397,2,2.02,1.98,3.7,7.05,1028.5,-0.16,7.1,1.1,0.807,0.438],
[377,"7/29/2018 11:49:17",45.3,43.7,29.9,1311.8,7723.205,2,2.02,1.98,3.7,6.97,1021.4,-0.16,7.05,1.1,0.8,0.444],
[378,"7/29/2018 11:49:18",45.3,43.7,29.9,1271.47,7799.124,2,2.02,1.98,3.7,6.92,1014.8,-0.16,6.97,1.09,0.803,0.423],
[379,"7/29/2018 11:49:19",45.3,43.7,29.9,1321.66,7634.975,2,2.02,1.98,4.2,6.78,1006.8,-0.16,6.92,1.08,0.796,0.417],
[380,"7/29/2018 11:49:20",45.3,43.7,29.9,1294.89,7692.427,2,2.02,1.99,4.2,6.78,1000,-0.16,6.78,1.07,0.785,0.418],
[381,"7/29/2018 11:49:21",45.3,43.8,29.9,1287.77,7559.056,2,2.02,1.99,4.7,6.95,994.2,-0.16,6.78,1.06,0.785,0.401],
[382,"7/29/2018 11:49:22",45.3,43.8,29.9,1294.89,7743.724,2,2.02,1.99,4.7,6.95,989.1,-0.16,6.95,1.04,0.783,0.4],
[383,"7/29/2018 11:49:23",45.3,43.8,29.9,1329.16,7604.197,2,2.02,1.99,4.7,6.98,985.9,-0.16,6.95,1.03,0.775,0.418],
[384,"7/29/2018 11:49:24",45.3,43.8,29.9,1346.98,7651.39,2,2.02,1.99,4.8,7.13,982.8,-0.16,6.98,1.02,0.777,0.419],
[385,"7/29/2018 11:49:25",45.3,43.8,29.9,1306.92,7665.753,2,2.02,1.99,5,7.27,980,-0.16,7.13,1.02,0.782,0.418],
[386,"7/29/2018 11:49:26",45.3,43.8,29.9,1304.5,7696.531,2,2.02,1.99,5.1,7.46,978.1,-0.16,7.27,1.01,0.778,0.443],
[387,"7/29/2018 11:49:27",45.3,43.8,29.9,1276.09,7686.271,2,2.02,1.99,5.1,7.46,977.6,-0.16,7.46,1.01,0.782,0.465],
[388,"7/29/2018 11:49:28",45.3,43.8,29.9,1354.77,7836.057,2,2.02,1.99,5.3,7.48,978.5,-0.16,7.46,1.02,0.794,0.466],
[389,"7/29/2018 11:49:29",45.3,43.8,29.9,1299.68,7885.302,2,2.02,1.99,4.9,7.39,980.4,-0.16,7.48,1.02,0.798,0.469],
[390,"7/29/2018 11:49:30",45.3,43.8,29.9,1299.68,7727.309,2,2.02,1.99,4.9,7.39,982.5,-0.16,7.39,1.03,0.795,0.479],
[391,"7/29/2018 11:49:31",45.3,43.8,29.9,1273.78,7645.234,2,2.02,1.99,4.7,7.28,983.7,-0.16,7.39,1.03,0.796,0.48],
[392,"7/29/2018 11:49:32",45.3,43.8,29.9,1326.65,7799.124,2,2.02,1.99,4.8,7.14,984.6,-0.16,7.28,1.04,0.804,0.462],
[393,"7/29/2018 11:49:33",45.3,43.8,29.9,1264.61,7657.545,2,2.02,1.99,4.7,7.11,984.6,-0.16,7.14,1.04,0.802,0.447],
[394,"7/29/2018 11:49:34",45.3,43.8,29.9,1280.74,7721.153,2,2.02,1.99,5.1,6.96,985,-0.16,7.11,1.04,0.793,0.449],
[395,"7/29/2018 11:49:35",45.3,43.8,29.9,1329.16,7708.842,2,2.02,1.99,5.4,7.02,985.4,-0.16,6.96,1.04,0.792,0.438],
[396,"7/29/2018 11:49:36",45.3,43.8,29.9,1299.68,7673.96,2,2.02,1.99,5.4,7.06,985.6,-0.16,7.02,1.03,0.794,0.42],
[397,"7/29/2018 11:49:37",45.3,43.7,29.9,1297.28,7589.834,2,2.02,1.99,5.4,7.06,985.4,-0.16,7.06,1.03,0.788,0.426],
[398,"7/29/2018 11:49:38",45.3,43.7,29.9,1260.08,7624.715,2,2.02,1.99,5.8,7.16,982.7,-0.16,7.06,1.02,0.783,0.437],
[399,"7/29/2018 11:49:39",45.3,43.7,29.9,1264.61,7546.745,2,2.02,1.99,6.6,7.19,979.4,-0.16,7.16,1.02,0.789,0.431],
[400,"7/29/2018 11:49:40",45.3,43.7,29.9,1285.42,7585.73,2,2.02,1.99,6.6,7.19,975.3,-0.16,7.19,1.02,0.79,0.435],
[401,"7/29/2018 11:49:41",45.3,43.8,29.9,1297.28,7575.471,2,2.02,1.99,6.9,7.13,972,-0.16,7.19,1.02,0.784,0.451],
[402,"7/29/2018 11:49:42",45.3,43.8,29.9,1248.89,7581.626,2,2.02,1.99,6.9,7.13,968.3,-0.16,7.13,1.02,0.788,0.446],
[403,"7/29/2018 11:49:43",45.3,43.8,29.9,1253.34,7559.056,2,2.02,1.99,7.5,7.36,964.2,-0.16,7.13,1.02,0.792,0.432],
[404,"7/29/2018 11:49:44",45.3,43.8,29.9,1292.51,7518.019,2,2.02,1.99,7.5,7.36,960.2,-0.16,7.36,1.02,0.789,0.448],
[405,"7/29/2018 11:49:45",45.3,43.8,29.9,1273.78,7485.189,2,2.02,1.99,8.1,7.45,956,-0.16,7.36,1.02,0.788,0.469],
[406,"7/29/2018 11:49:46",45.3,43.8,29.9,1324.15,7489.292,2,2.02,1.99,8.7,7.51,950.7,-0.16,7.45,1.02,0.798,0.466],
[407,"7/29/2018 11:49:47",45.3,43.8,29.9,1271.47,7460.566,2,2.02,1.99,8.900001,7.61,945.4,-0.16,7.51,1.03,0.804,0.468],
[408,"7/29/2018 11:49:48",45.3,43.8,29.9,1242.27,7351.818,2,2.02,1.99,8.900001,7.61,941.9,-0.16,7.61,1.04,0.802,0.49],
[409,"7/29/2018 11:49:49",45.3,43.8,29.9,1271.47,7423.633,2,2.02,1.99,9.1,7.65,937.9,-0.16,7.61,1.05,0.806,0.502],
[410,"7/29/2018 11:49:50",45.3,43.8,29.9,1278.41,7411.322,2,2.02,1.99,9.1,7.61,934.4,-0.16,7.65,1.06,0.817,0.495],
[411,"7/29/2018 11:49:51",45.3,43.8,29.9,1235.72,7296.417,2,2.02,1.99,9.6,7.55,930.5,-0.16,7.61,1.07,0.822,0.49],
[412,"7/29/2018 11:49:52",45.3,43.8,29.9,1240.08,7419.529,2,2.02,1.99,10.3,7.33,926.3,-0.16,7.55,1.08,0.82,0.494],
[413,"7/29/2018 11:49:53",45.3,43.8,29.9,1248.89,7329.248,2,2.02,1.99,10.3,7.33,922.6,-0.16,7.33,1.09,0.814,0.492],
[414,"7/29/2018 11:49:54",45.3,43.8,29.9,1304.5,7409.27,2,2.02,1.99,10.9,7.06,918.4,-0.16,7.33,1.09,0.816,0.476],
[415,"7/29/2018 11:49:55",45.3,43.8,29.9,1266.89,7226.654,2,2.02,1.99,10.9,7.06,914.5,-0.16,7.06,1.09,0.818,0.446],
[416,"7/29/2018 11:49:56",45.3,43.8,29.9,1231.39,7169.202,2,2.02,1.99,11.5,6.87,910.3,-0.16,7.06,1.09,0.807,0.44],
[417,"7/29/2018 11:49:57",45.3,43.8,29.9,1255.58,7128.165,2,2.02,1.99,11.5,6.87,905.5,-0.16,6.87,1.08,0.799,0.432],
[418,"7/29/2018 11:49:58",45.3,43.8,29.9,1262.34,7103.543,2,2.02,1.99,11.9,6.71,899.5,-0.16,6.87,1.07,0.8,0.408],
[419,"7/29/2018 11:49:59",45.3,43.8,29.9,1216.48,7078.92,2,2.02,1.99,11.9,6.71,894,-0.09,6.71,1.06,0.789,0.402],
[420,"7/29/2018 11:50:00",45.3,43.8,29.9,1260.08,7083.024,2,2.02,1.99,12.8,6.6,887.4,-0.09999999,6.71,1.05,0.779,0.401],
[421,"7/29/2018 11:50:01",45.3,43.8,29.9,1206.05,7126.113,2,2.02,1.99,12.8,6.6,880.7,0.08,6.6,1.03,0.778,0.384],
[422,"7/29/2018 11:50:02",45.3,43.7,29.9,1227.09,7011.209,2,2.02,1.99,13.6,6.8,873.9,0.3,6.6,1.02,0.772,0.374],
[423,"7/29/2018 11:50:03",45.3,43.8,29.9,1271.47,6994.794,2,2.02,1.99,13.6,6.8,866.8,0.51,6.8,1,0.762,0.391],
[424,"7/29/2018 11:50:04",45.3,43.8,29.9,1212.28,6925.031,2,2.02,1.99,14.1,6.92,860.5,0.73,6.8,0.99,0.763,0.398],
[425,"7/29/2018 11:50:05",45.3,43.8,29.9,1224.96,6966.068,2,2.02,1.99,14.1,6.82,853.6,0.95,6.92,0.98,0.767,0.397],
[426,"7/29/2018 11:50:06",45.3,43.7,29.9,1208.12,6847.06,2,2.02,1.99,14.1,6.82,847.6,1.16,6.82,0.97,0.764,0.4],
[427,"7/29/2018 11:50:07",45.3,43.7,29.9,1199.87,7050.194,2,2.02,1.99,14.2,6.78,842.3,1.38,6.82,0.96,0.757,0.409],
[428,"7/29/2018 11:50:08",45.3,43.7,29.9,1193.76,6935.29,2,2.02,1.99,14.1,6.71,838,1.61,6.78,0.96,0.758,0.404],
[429,"7/29/2018 11:50:09",45.3,43.7,29.9,1227.09,6842.957,2,2.02,1.99,14.4,6.6,833.3,1.84,6.71,0.95,0.76,0.39],
[430,"7/29/2018 11:50:10",45.3,43.7,29.9,1251.11,6808.075,2,2.02,1.99,14.4,6.6,829.1,2.06,6.6,0.94,0.755,0.381],
[431,"7/29/2018 11:50:11",45.3,43.7,29.9,1222.83,6814.23,2,2.02,1.99,14.8,6.64,825.5,2.28,6.6,0.93,0.747,0.383],
[432,"7/29/2018 11:50:12",45.3,43.7,29.9,1233.55,6767.038,2,2.02,1.99,14.8,6.52,822.4,2.44,6.64,0.92,0.742,0.386],
[433,"7/29/2018 11:50:13",45.3,43.7,29.9,1222.83,6845.008,2,2.02,1.99,14.8,6.52,819.5,2.7,6.52,0.91,0.743,0.376],
[434,"7/29/2018 11:50:14",45.3,43.7,29.9,1208.12,6824.49,2,2.02,1.99,14.9,6.46,816.8,2.92,6.52,0.9,0.743,0.364],
[435,"7/29/2018 11:50:15",45.3,43.7,29.9,1253.34,6820.386,2,2.02,1.99,15.3,6.41,814.6,3.14,6.46,0.89,0.737,0.361],
[436,"7/29/2018 11:50:16",45.3,43.7,29.9,1257.83,6857.319,2,2.02,1.99,15.6,6.43,813.1,3.36,6.41,0.88,0.73,0.362],
[437,"7/29/2018 11:50:17",45.3,43.7,29.9,1210.2,6799.867,2,2.02,1.99,16,6.47,811.4,3.59,6.43,0.87,0.725,0.363],
[438,"7/29/2018 11:50:18",45.3,43.7,29.8,1246.68,6797.815,2,2.02,1.99,15.8,6.43,809.6,3.81,6.47,0.86,0.723,0.364],
[439,"7/29/2018 11:50:19",45.3,43.8,29.8,1257.83,6785.504,2,2.02,1.99,15.8,6.43,808.7,4.03,6.43,0.85,0.725,0.357],
[440,"7/29/2018 11:50:20",45.3,43.8,29.8,1216.48,6861.423,2,2.02,1.99,16,6.57,808.8,4.24,6.43,0.84,0.721,0.358],
[441,"7/29/2018 11:50:21",45.3,43.8,29.8,1208.12,6888.097,2,2.02,1.99,15.5,6.52,809,4.46,6.57,0.83,0.721,0.363],
[442,"7/29/2018 11:50:22",45.3,43.8,29.8,1278.41,6953.757,2,2.02,1.99,15.5,6.52,810.2,4.67,6.52,0.83,0.721,0.367],
[443,"7/29/2018 11:50:23",45.3,43.8,29.8,1220.7,6857.319,2,2.02,1.99,15.1,6.65,811.9,4.86,6.52,0.82,0.721,0.367],
[444,"7/29/2018 11:50:24",45.3,43.8,29.8,1248.89,6929.135,2,2.02,1.99,15,6.89,813.7,4.97,6.65,0.82,0.722,0.372],
[445,"7/29/2018 11:50:25",45.3,43.8,29.8,1273.78,6935.29,2,2.02,1.99,15,6.89,816.5,5.01,6.89,0.82,0.725,0.387],
[446,"7/29/2018 11:50:26",45.3,43.8,29.8,1262.34,6996.846,2,2.02,1.99,14.5,6.96,819.4,5.01,6.89,0.82,0.73,0.4],
[447,"7/29/2018 11:50:27",45.3,43.8,29.8,1224.96,7005.053,2,2.02,1.99,14.3,7.06,823,4.99,6.96,0.82,0.733,0.409],
[448,"7/29/2018 11:50:28",45.3,43.8,29.8,1235.72,7048.143,2,2.02,1.99,13.6,7.14,827.4,4.99,7.06,0.83,0.738,0.418],
[449,"7/29/2018 11:50:29",45.3,43.8,29.8,1231.39,7062.505,2,2.02,1.99,13.4,7.24,832,4.99,7.14,0.83,0.744,0.426],
[450,"7/29/2018 11:50:30",45.3,43.8,29.8,1242.27,7062.505,2,2.02,1.99,12.3,7.21,836.4,4.99,7.24,0.84,0.751,0.436],
[451,"7/29/2018 11:50:31",45.3,43.8,29.8,1292.51,7093.284,2,2.02,1.99,11.5,7.21,841,4.99,7.21,0.86,0.757,0.441],
[452,"7/29/2018 11:50:32",45.3,43.8,29.8,1290.14,7111.75,2,2.02,1.99,11.1,7.09,844.3,4.99,7.21,0.87,0.76,0.445],
[453,"7/29/2018 11:50:33",45.3,43.8,29.8,1292.51,7113.802,2,2.02,1.99,10.2,6.88,848.5,4.99,7.09,0.88,0.76,0.449],
[454,"7/29/2018 11:50:34",45.3,43.8,29.8,1216.48,7158.943,2,2.02,1.99,9.3,6.82,852.1,4.99,6.88,0.89,0.766,0.426],
[455,"7/29/2018 11:50:35",45.3,43.8,29.8,1220.7,7140.476,2,2.02,1.99,8.6,6.83,854.7,4.99,6.82,0.89,0.765,0.406],
[456,"7/29/2018 11:50:36",45.3,43.8,29.8,1257.83,7107.646,2,2.02,1.99,8.6,6.83,857.3,4.99,6.83,0.89,0.757,0.408],
[457,"7/29/2018 11:50:37",45.3,43.8,29.8,1246.68,7173.306,2,2.02,1.99,7.5,6.72,859.4,4.99,6.83,0.89,0.754,0.411],
[458,"7/29/2018 11:50:38",45.3,43.8,29.8,1218.59,7091.231,2,2.02,1.99,7.1,6.67,860.5,4.99,6.72,0.89,0.756,0.4],
[459,"7/29/2018 11:50:39",45.3,43.8,29.8,1273.78,7035.832,2,2.02,1.99,7.1,6.67,860.6,4.99,6.67,0.89,0.757,0.384],
[460,"7/29/2018 11:50:40",45.3,43.8,29.8,1253.34,7083.024,2,2.02,1.99,6,6.42,860.8,4.99,6.67,0.89,0.751,0.383],
[461,"7/29/2018 11:50:41",45.3,43.8,29.8,1257.83,7089.18,2,2.02,1.99,5.6,6.37,860.4,4.99,6.42,0.88,0.742,0.38],
[462,"7/29/2018 11:50:42",45.3,43.8,29.8,1283.07,7078.92,2,2.02,1.99,5.6,6.47,860.1,4.99,6.37,0.87,0.736,0.367],
[463,"7/29/2018 11:50:43",45.3,43.8,29.8,1210.2,6988.639,2,2.02,1.99,5.4,6.7,858.5,4.99,6.47,0.86,0.735,0.359],
[464,"7/29/2018 11:50:44",45.3,43.8,29.8,1283.07,6937.342,2,2.02,1.99,5.4,6.7,856.5,4.99,6.7,0.86,0.735,0.367],
[465,"7/29/2018 11:50:45",45.3,43.8,29.8,1264.61,6968.12,2,2.02,1.99,5.1,6.89,854,4.99,6.7,0.85,0.736,0.38],
[466,"7/29/2018 11:50:46",45.3,43.8,29.8,1206.05,6902.46,2,2.02,1.99,4.2,7,851.6,4.99,6.89,0.85,0.738,0.39],
[467,"7/29/2018 11:50:47",45.3,43.8,29.8,1222.83,6883.994,2,2.02,1.99,4,7.13,847.3,4.99,7,0.85,0.742,0.406],
[468,"7/29/2018 11:50:48",45.3,43.8,29.8,1251.11,6933.238,2,2.02,1.99,4,7.13,843.6,4.99,7.13,0.85,0.746,0.422],
[469,"7/29/2018 11:50:49",45.3,43.8,29.8,1195.79,6908.616,2,2.02,1.99,4.2,7.29,841.2,4.99,7.13,0.86,0.751,0.433],
[470,"7/29/2018 11:50:50",45.3,43.8,29.8,1201.92,6920.927,2,2.02,1.99,4.3,7.42,837.6,4.99,7.29,0.87,0.756,0.444],
[471,"7/29/2018 11:50:51",45.3,43.8,29.8,1208.12,6918.875,2,2.02,1.99,4.3,7.42,834.1,4.99,7.42,0.88,0.763,0.459],
[472,"7/29/2018 11:50:52",45.3,43.8,29.8,1242.27,6922.979,2,2.02,1.99,4.1,7.48,830.8,4.99,7.42,0.89,0.777,0.458],
[473,"7/29/2018 11:50:53",45.3,43.8,29.8,1216.48,6902.46,2,2.02,1.99,4.4,7.52,828,4.99,7.48,0.91,0.781,0.464],
[474,"7/29/2018 11:50:54",45.3,43.8,29.8,1224.96,6849.112,2,2.02,1.99,4.4,7.43,825.7,4.99,7.52,0.92,0.781,0.482],
[475,"7/29/2018 11:50:55",45.3,43.8,29.8,1276.09,6894.253,2,2.02,1.99,4.7,7.38,824.1,4.99,7.43,0.94,0.784,0.487],
[476,"7/29/2018 11:50:56",45.3,43.8,29.8,1212.28,6818.334,2,2.02,1.99,5.2,7.33,822.6,4.99,7.38,0.95,0.793,0.472],
[477,"7/29/2018 11:50:57",45.3,43.8,29.8,1210.2,6834.749,2,2.02,1.99,5.8,7.3,821.7,4.99,7.33,0.96,0.798,0.46],
[478,"7/29/2018 11:50:58",45.3,43.8,29.8,1273.78,6904.512,2,2.02,1.99,5.8,7.3,820.9,4.99,7.3,0.97,0.792,0.466],
[479,"7/29/2018 11:50:59",45.3,43.8,29.8,1257.83,6832.697,2,2.02,1.99,6.3,7.03,819.9,4.99,7.3,0.98,0.791,0.469],
[480,"7/29/2018 11:51:00",45.3,43.8,29.8,1216.48,6892.201,2,2.02,1.99,6.3,7.03,819.7,4.99,7.03,0.99,0.797,0.444],
[481,"7/29/2018 11:51:01",45.3,43.8,29.8,1229.24,6890.149,2,2.02,1.99,6.6,6.93,820,4.99,7.03,0.99,0.793,0.429],
[482,"7/29/2018 11:51:02",45.3,43.8,29.8,1203.98,6879.89,2,2.02,1.99,7,6.85,820.1,4.99,6.93,0.99,0.783,0.432],
[483,"7/29/2018 11:51:03",45.3,43.8,29.8,1218.59,6873.734,2,2.02,1.99,7.2,6.76,820,4.99,6.85,0.99,0.782,0.418],
[484,"7/29/2018 11:51:04",45.3,43.8,29.8,1260.08,6875.786,2,2.02,1.99,7.5,6.72,820.4,4.99,6.76,0.98,0.782,0.398],
[485,"7/29/2018 11:51:05",45.3,43.8,29.8,1237.9,6920.927,2,2.02,1.99,8.2,6.7,820.6,4.99,6.72,0.98,0.772,0.397],
[486,"7/29/2018 11:51:06",45.3,43.8,29.8,1235.72,6966.068,2,2.02,1.99,8.900001,6.67,820.4,4.99,6.7,0.97,0.765,0.399],
[487,"7/29/2018 11:51:07",45.3,43.8,29.8,1222.83,6982.483,2,2.02,1.99,9.6,6.81,821.5,4.99,6.67,0.96,0.765,0.388],
[488,"7/29/2018 11:51:08",45.3,43.8,29.8,1222.83,7011.209,2,2.02,1.99,10.1,6.8,822.8,4.99,6.81,0.95,0.765,0.385],
[489,"7/29/2018 11:51:09",45.3,43.8,29.8,1257.83,6892.201,2,2.02,1.99,10.7,6.89,824.8,4.99,6.8,0.94,0.758,0.399],
[490,"7/29/2018 11:51:10",45.3,43.8,29.8,1231.39,7009.157,2,2.02,1.99,11.3,6.92,826.6,4.99,6.89,0.94,0.756,0.409],
[491,"7/29/2018 11:51:11",45.3,43.8,29.8,1224.96,7163.047,2,2.02,1.99,12.2,7.08,828.7,4.99,6.92,0.93,0.762,0.405],
[492,"7/29/2018 11:51:12",45.3,43.9,29.8,1276.09,7085.076,2,2.02,1.99,12.2,7.08,832.7,4.99,7.08,0.93,0.764,0.411],
[493,"7/29/2018 11:51:13",45.3,43.9,29.8,1262.34,7189.721,2,2.02,1.99,12.5,7.19,838,4.99,7.08,0.93,0.761,0.43],
[494,"7/29/2018 11:51:14",45.3,43.9,29.8,1257.83,7265.64,2,2.02,1.99,12.6,7.36,843.8,4.99,7.19,0.93,0.763,0.442],
[495,"7/29/2018 11:51:15",45.3,43.9,29.8,1287.77,7253.329,2,2.02,1.99,12.6,7.36,850.7,4.99,7.36,0.94,0.774,0.443],
[496,"7/29/2018 11:51:16",45.3,43.8,29.8,1251.11,7401.063,2,2.02,1.99,13.2,7.49,859.3,4.99,7.36,0.94,0.78,0.451],
[497,"7/29/2018 11:51:17",45.3,43.8,29.8,1273.78,7437.996,2,2.02,1.99,13.2,7.49,868.6,4.99,7.49,0.95,0.778,0.472],
[498,"7/29/2018 11:51:18",45.3,43.8,29.8,1257.83,7487.241,2,2.02,1.99,13,7.73,878.5,4.99,7.49,0.96,0.783,0.485],
[499,"7/29/2018 11:51:19",45.3,43.8,29.8,1299.68,7563.16,2,2.02,1.99,13,7.73,888.8,4.99,7.73,0.97,0.796,0.488],
[500,"7/29/2018 11:51:20",45.3,43.8,29.8,1276.09,7639.079,2,2.02,1.99,12.7,7.76,900.6,4.99,7.73,0.99,0.807,0.493],
[501,"7/29/2018 11:51:21",45.3,43.8,29.8,1311.8,7632.923,2,2.02,1.99,12.6,7.89,912.9,4.99,7.76,1.01,0.812,0.502],
[502,"7/29/2018 11:51:22",45.3,43.8,29.8,1278.41,7768.346,2,2.02,1.99,12.6,7.89,924.2,4.99,7.89,1.02,0.814,0.521],
[503,"7/29/2018 11:51:23",45.3,43.8,29.8,1280.74,7864.783,2,2.02,1.99,12.2,7.97,936.8,4.99,7.89,1.04,0.817,0.538],
[504,"7/29/2018 11:51:24",45.3,43.8,29.8,1271.47,7899.665,2,2.02,1.99,12.1,8.22,949.1,4.99,7.97,1.06,0.827,0.543],
[505,"7/29/2018 11:51:25",45.3,43.8,29.8,1326.65,7780.657,2,2.02,1.99,12.1,8.22,961.4,4.99,8.22,1.09,0.842,0.548],
[506,"7/29/2018 11:51:26",45.3,43.8,29.8,1283.07,7821.694,2,2.02,1.99,12,8.28,971.9,5.07,8.22,1.11,0.855,0.557],
[507,"7/29/2018 11:51:27",45.3,43.8,29.8,1285.42,7953.013,2,2.02,1.99,12,8.08,981.3,5.21,8.28,1.14,0.862,0.566],
[508,"7/29/2018 11:51:28",45.3,43.8,29.8,1362.65,7909.924,2,2.02,1.99,12,8.08,991.4,5.41,8.08,1.16,0.865,0.568],
[509,"7/29/2018 11:51:29",45.3,43.8,29.8,1309.36,8057.658,2,2.02,1.99,12.1,8.04,998.7,5.63,8.08,1.19,0.863,0.57],
[510,"7/29/2018 11:51:30",45.3,43.8,29.8,1316.71,7854.524,2,2.02,1.99,12.1,8.04,1006.7,5.85,8.04,1.21,0.862,0.572],
[511,"7/29/2018 11:51:31",45.3,43.8,29.8,1304.5,8008.414,2,2.02,1.99,12.3,7.89,1013.4,6.09,8.04,1.23,0.867,0.568],
[512,"7/29/2018 11:51:32",45.2,43.8,29.8,1304.5,7983.791,2,2.02,1.99,12.3,7.89,1018.9,6.3,7.89,1.24,0.875,0.548],
